level,sat,ordered,age,speed,single,dist,income,range
1,6,3,26,1,0,66,77702.5476,1
1,6,3,25,2,0,58,92323.14105,2
0,5,3,25,2,1,132,68725.23849,1
1,8,1,25,1,0,108,74815.39854,1
1,6,4,25,1,0,109,93200.25742,2
0,5,1,25,1,1,113,103431.6789,2
1,7,5,26,1,0,138,99435.29979,2
0,5,3,26,2,0,92,101303.1124,2
1,6,2,25,3,0,86,75701.90184,1
0,5,1,26,2,0,98,91940.42704,2
1,7,5,25,1,0,118,119394.2549,2
1,6,2,25,2,0,140,129678.8753,3
1,7,5,26,1,0,117,88943.80275,2
0,4,2,27,1,0,100,104207.549,2
0,5,2,27,3,0,110,93810.49526,2
0,5,4,26,1,0,97,108460.8484,2
1,6,2,25,1,0,69,95948.96343,2
1,8,4,25,3,0,100,77197.23958,1
1,6,2,25,2,0,124,85576.0811,2
1,6,2,25,3,0,84,104650.1709,2
0,5,3,26,2,0,102,116364.4255,2
0,5,3,25,3,0,144,115514.1567,2
1,7,4,26,2,0,68,116577.9715,2
1,7,4,26,1,0,57,120646.7444,3
1,8,4,26,1,0,162,85971.61443,2
1,6,5,26,1,0,44,78900.37885,1
1,8,5,26,3,0,82,102841.7623,2
1,6,5,26,3,1,103,109281.0375,2
1,7,5,25,2,0,116,76990.37101,1
1,6,5,26,1,0,70,116444.7485,2
1,7,3,25,1,0,100,84658.58164,2
1,6,3,26,1,0,57,84053.64932,2
0,5,2,26,2,0,77,98884.43531,2
1,6,2,26,1,0,104,112616.497,2
0,5,5,25,1,0,91,118729.7013,2
0,5,2,26,3,0,73,102426.9199,2
1,8,4,25,1,0,76,83487.89394,2
1,6,4,25,1,0,93,86053.27649,2
1,7,4,25,1,1,142,94003.73397,2
1,6,4,26,1,0,39,72539.95444,1
1,6,3,26,1,0,91,107205.8124,2
0,4,3,25,1,0,134,100802.8922,2
0,3,2,26,1,0,74,125575.7204,3
0,4,2,27,1,0,149,67673.86771,1
1,6,3,26,1,0,48,116151.1929,2
1,6,3,26,3,0,98,100721.5719,2
1,7,5,25,2,0,90,109196.153,2
1,7,5,26,2,0,90,89960.67506,2
1,6,2,26,2,0,89,79918.33158,1
1,6,5,26,2,0,101,98440.19656,2
1,6,4,26,2,1,69,124404.6201,3
1,6,4,26,1,0,106,105127.5026,2
1,6,2,25,1,0,53,103386.4636,2
0,4,2,27,1,0,104,103785.7139,2
0,5,2,26,2,1,99,107003.4222,2
1,6,4,25,2,0,69,102940.8049,2
1,6,4,25,2,0,90,113674.3754,2
0,5,3,26,1,0,108,114333.8253,2
0,4,2,26,2,0,73,122239.9703,3
0,5,2,26,1,0,78,101717.0377,2
0,5,2,26,3,0,140,59904.29794,1
1,6,4,25,1,0,66,110763.446,2
0,5,1,26,1,1,85,106089.796,2
0,5,4,25,2,0,61,98478.34912,2
1,6,7,26,2,0,135,117540.7623,2
1,6,2,25,2,0,135,94301.08127,2
0,5,1,26,2,0,103,97444.44576,2
1,6,2,25,2,1,107,119676.7774,2
1,7,1,26,2,0,70,80783.10326,2
0,5,2,26,3,0,91,89554.54987,2
1,7,3,25,2,0,97,73715.52927,1
0,5,1,26,2,0,108,106447.5676,2
1,6,4,25,2,0,85,87620.7335,2
1,6,3,25,2,0,112,89149.92247,2
1,7,4,25,1,0,114,120385.6694,3
1,7,5,26,1,1,129,86799.26561,2
1,6,2,25,1,0,180,105652.3053,2
1,7,4,25,1,0,55,112002.2033,2
0,5,2,26,3,0,144,91118.47012,2
1,7,5,26,1,0,102,97378.85236,2
1,6,4,26,2,1,157,86946.35528,2
0,5,3,25,1,0,139,74493.70522,1
1,6,2,26,1,0,34,115913.7519,2
0,5,1,25,1,0,158,98884.67683,2
1,6,5,26,2,0,111,90423.00013,2
1,7,2,25,1,0,100,103554.3503,2
0,5,2,26,1,0,124,103369.7396,2
1,7,2,25,2,1,85,95723.9448,2
0,5,2,26,2,0,86,81523.94639,2
1,7,3,25,1,0,98,98533.09797,2
0,4,3,27,2,1,127,82816.21474,2
1,6,4,25,2,0,111,107985.045,2
1,7,5,26,1,0,123,98066.45853,2
1,8,4,25,1,0,138,85402.07449,2
0,5,3,26,1,0,91,83867.08581,2
1,7,2,25,1,0,104,98349.83697,2
1,6,2,26,2,1,97,99067.65212,2
0,5,4,25,2,0,108,94418.53257,2
1,6,5,25,3,0,111,125550.9541,3
1,8,3,25,1,1,71,88942.07031,2
0,5,3,26,1,0,132,103912.4295,2
1,6,3,25,2,0,115,117422.5503,2
1,6,4,26,1,0,132,141164.1872,3
0,5,2,26,1,1,132,97280.62114,2
1,7,4,26,1,0,60,109573.5854,2
0,5,2,25,3,0,127,80712.33488,2
0,5,2,26,2,0,106,94214.41004,2
0,5,2,26,2,0,123,108815.3644,2
1,6,2,25,1,0,147,82565.04365,2
1,7,4,25,1,0,92,102152.5313,2
1,6,2,25,3,0,129,99921.59445,2
1,6,4,25,1,0,86,87435.99215,2
1,8,5,25,3,0,105,131639.7892,3
1,7,5,26,2,0,97,133486.7002,3
0,5,3,26,1,0,115,107479.8931,2
0,5,2,26,2,0,98,91719.87259,2
0,5,5,26,1,0,56,115227.3388,2
0,5,3,25,1,0,94,96720.09197,2
1,7,5,25,2,0,89,100685.7702,2
1,8,3,25,1,0,63,103010.243,2
1,6,3,26,3,0,32,112762.6763,2
1,6,4,26,3,1,71,74698.85592,1
1,6,2,26,1,1,81,114495.8958,2
0,5,3,26,1,0,100,89305.26522,2
0,5,3,26,1,0,104,103977.3822,2
1,6,3,27,3,0,94,95817.86041,2
1,6,5,26,3,0,110,100045.3964,2
1,6,2,25,1,0,103,101072.1814,2
1,6,2,26,1,1,111,81322.08006,2
0,5,3,26,1,0,101,95912.419,2
0,5,1,25,2,0,95,80264.70056,2
0,5,3,26,1,0,72,104718.8025,2
1,8,5,26,1,0,89,92705.73607,2
0,5,1,26,1,0,128,112294.4562,2
1,6,3,26,1,0,70,96269.61448,2
1,6,3,25,3,1,83,108070.2561,2
1,6,3,25,2,0,107,127659.7095,3
0,4,3,26,2,0,58,74155.42639,1
1,6,4,26,1,0,108,97069.65711,2
1,8,5,25,1,0,45,103943.1098,2
1,6,4,25,3,0,123,105157.6497,2
1,6,2,26,1,0,112,87477.72989,2
1,7,2,25,3,0,96,82441.9551,2
1,6,2,26,1,0,94,98884.52903,2
0,5,2,26,1,1,80,86732.4931,2
0,5,1,27,1,0,99,101022.4825,2
1,7,4,26,2,0,131,112594.3605,2
1,6,2,26,2,0,95,86588.66205,2
0,5,2,27,1,0,112,101453.1904,2
0,5,2,26,2,0,100,73218.58646,1
1,6,4,26,3,0,132,97320.06773,2
1,6,3,25,1,0,94,87153.64759,2
1,6,2,26,1,0,104,112830.1893,2
0,5,4,25,3,0,111,104727.2707,2
0,5,2,26,2,0,133,117117.9279,2
0,5,2,25,2,0,81,99063.78218,2
1,7,4,25,1,0,100,88844.55716,2
0,4,2,27,1,0,91,92868.47479,2
0,5,3,26,1,0,102,69380.87855,1
0,5,3,25,3,0,118,126914.0144,3
1,6,5,26,2,0,106,77040.74172,1
1,6,2,25,1,0,62,72295.49693,1
1,6,2,26,2,0,136,114947.3555,2
0,5,2,26,2,0,115,80047.54794,2
1,7,5,26,1,0,111,91085.78615,2
1,6,2,25,1,0,76,103586.8137,2
1,6,3,25,1,0,124,107145.6917,2
1,6,3,26,3,0,96,101800.3047,2
0,5,3,26,2,1,89,83942.14502,2
1,6,5,27,2,0,76,115991.9807,2
1,7,3,25,1,0,116,116853.8314,2
1,6,4,26,2,0,45,121878.892,3
1,6,4,25,1,0,126,93640.09643,2
1,6,2,25,2,0,137,75087.05575,1
0,5,1,26,2,0,67,120613.6355,3
1,6,4,26,1,1,76,113071.2348,2
1,6,4,26,1,0,94,99542.03876,2
1,6,4,25,2,0,90,97711.16942,2
1,7,5,26,3,0,127,83346.628,2
1,6,3,25,1,0,112,79692.89933,1
1,6,3,25,3,0,110,87657.59185,2
0,5,3,26,2,1,108,98354.77175,2
0,5,3,25,3,0,103,105439.7272,2
1,6,5,26,2,1,74,110316.6679,2
0,5,2,26,2,0,64,107891.9245,2
1,6,4,26,1,0,96,85597.04305,2
1,6,2,25,1,0,52,105406.3345,2
0,5,1,25,2,0,92,91767.21855,2
1,7,4,25,3,0,90,99356.42694,2
0,5,1,26,1,0,105,88506.5398,2
1,6,5,25,2,0,78,91024.0827,2
1,6,3,25,2,0,111,89596.44604,2
1,7,5,25,1,0,130,108942.1655,2
1,6,2,25,1,0,94,78778.19381,1
1,7,2,26,1,1,105,92932.65254,2
1,6,4,26,3,0,147,82299.12071,2
1,7,4,26,1,0,116,116235.9225,2
0,5,4,25,2,0,91,105297.8007,2
0,5,2,26,1,0,106,72499.09138,1
1,6,2,26,1,0,144,121654.9865,3
0,5,4,25,1,0,86,97226.26087,2
1,6,3,25,1,0,126,99394.81459,2
1,6,1,25,2,0,108,108108.5006,2
1,6,5,26,1,0,151,92791.55721,2
0,5,5,25,1,0,75,88117.42888,2
0,5,2,26,2,0,111,119998.1875,2
0,5,2,25,1,1,56,126017.5667,3
1,6,3,25,3,0,88,84536.14299,2
1,6,2,26,3,0,100,123810.7099,3
1,6,2,26,1,0,73,113434.0413,2
0,5,3,27,1,0,99,92611.37945,2
0,5,2,25,3,0,97,98697.31935,2
1,6,3,25,2,0,149,94692.01394,2
0,5,2,26,1,0,95,103923.5424,2
0,5,5,26,2,0,62,103737.04,2
0,5,3,25,2,0,99,121279.762,3
1,7,4,25,1,1,81,122565.263,3
1,6,2,25,2,0,98,117676.8337,2
0,5,2,26,1,0,79,107818.2192,2
1,6,4,25,3,0,74,111908.6753,2
0,5,2,26,3,0,118,82987.14235,2
1,6,2,25,1,0,85,96973.35867,2
0,5,4,26,2,0,140,109718.8696,2
1,6,3,25,1,0,87,92421.04931,2
0,5,5,26,1,0,106,107065.2478,2
0,5,2,25,1,0,85,99800.6661,2
1,6,4,26,3,0,54,96070.9658,2
1,6,5,26,1,0,77,85838.17262,2
1,6,4,25,2,0,142,111880.462,2
0,5,3,25,1,0,72,80174.31917,2
1,6,1,25,2,0,96,94822.20954,2
1,7,5,26,2,0,28,105164.6082,2
1,6,4,26,2,0,75,131961.1744,3
0,5,5,26,1,0,109,109336.3175,2
1,6,4,26,2,1,108,95912.20232,2
0,5,2,26,2,0,73,89944.72201,2
0,5,2,26,1,0,69,109319.0061,2
0,5,2,26,2,0,132,100287.5606,2
1,7,4,25,3,0,62,89304.3082,2
1,7,3,26,2,0,92,62305.85376,1
0,5,2,26,3,1,76,113023.7787,2
1,6,5,25,2,0,79,103350.7862,2
0,5,2,26,2,0,79,80589.13013,2
1,7,2,25,3,0,125,112288.2395,2
1,6,2,26,3,0,65,97232.6298,2
1,7,4,25,2,0,120,85194.25236,2
0,5,3,27,2,0,124,111580.7657,2
1,7,3,25,2,0,79,77211.28564,1
1,6,2,25,2,0,73,109577.9076,2
0,5,2,26,2,0,101,63176.17632,1
1,6,1,25,1,0,105,99044.80575,2
1,7,2,25,2,1,100,80657.28523,2
1,6,4,26,3,0,120,89340.05226,2
1,6,2,25,1,0,138,113209.5799,2
0,5,4,26,2,0,92,108069.8387,2
0,5,2,27,2,0,87,99387.41181,2
1,7,6,26,2,0,118,89051.29259,2
1,6,5,26,1,0,77,112828.0388,2
0,3,2,26,2,0,77,100478.086,2
1,6,2,26,1,0,106,110937.8882,2
0,5,3,26,1,0,63,95351.72425,2
1,8,5,26,1,0,108,105699.0113,2
1,6,2,26,1,0,113,109156.0869,2
1,6,3,25,2,0,73,75206.16675,1
1,7,3,25,1,1,116,83327.313,2
0,5,3,26,1,0,108,107927.8137,2
0,5,5,27,2,0,97,81567.92048,2
0,5,2,26,1,0,146,88597.652,2
0,5,3,25,2,0,97,111224.554,2
0,5,2,26,1,0,125,106829.0373,2
0,5,4,26,1,0,94,86443.29463,2
1,6,3,25,1,0,97,93760.20944,2
1,6,2,26,2,0,132,105628.7951,2
0,5,3,25,1,0,76,92867.10381,2
0,5,2,26,3,0,110,89170.7906,2
1,6,3,25,1,0,87,66063.1466,1
0,5,2,26,1,0,119,87704.51723,2
0,5,4,25,2,0,124,88430.02685,2
1,7,4,25,2,0,102,119079.5093,2
1,8,1,25,1,0,138,85429.48731,2
1,6,5,26,1,0,106,79409.92207,1
1,6,6,26,1,0,102,107199.1907,2
1,6,2,25,1,0,112,110820.757,2
1,7,5,26,2,0,126,91434.9843,2
1,7,4,26,2,0,39,92708.42823,2
1,6,4,25,1,0,74,96070.43308,2
1,7,3,26,3,0,136,100191.0788,2
1,6,3,25,1,0,128,93896.16681,2
1,8,5,25,2,0,109,103562.5077,2
1,6,4,26,1,0,72,97232.01076,2
1,6,2,26,3,0,93,109126.6815,2
1,6,3,25,1,0,93,89641.3296,2
0,5,1,26,3,0,108,113485.7742,2
0,5,2,26,1,0,154,126125.1788,3
1,6,2,25,1,0,125,102530.121,2
0,5,2,26,3,1,101,81091.46772,2
1,6,2,25,2,0,148,84665.63526,2
0,5,2,26,1,0,63,103402.5649,2
1,6,4,26,3,0,94,68727.49678,1
0,5,2,26,2,0,102,96936.43294,2
0,5,2,25,3,0,85,109612.1437,2
1,6,3,25,3,1,119,108527.0892,2
0,5,2,26,3,0,106,108867.2583,2
1,7,2,25,2,0,123,124453.7485,3
0,5,2,26,3,0,111,97786.31162,2
0,5,2,26,1,0,62,112842.878,2
0,5,2,26,2,0,115,101149.6025,2
1,6,3,25,1,0,96,101124.3498,2
1,6,2,26,2,0,118,103587.2663,2
1,6,4,26,1,0,56,100868.9577,2
1,6,2,25,1,0,101,74517.51156,1
0,5,2,26,1,0,92,105440.6521,2
1,6,2,25,2,0,124,104267.2524,2
1,6,5,25,1,0,83,99761.63385,2
0,5,2,26,1,0,87,120987.6539,3
1,6,2,26,3,0,85,88551.12851,2
1,6,2,26,1,1,53,108079.3558,2
1,6,3,26,2,0,70,108250.5857,2
0,5,3,25,3,0,89,80767.78712,2
1,6,3,26,3,0,110,104614.3828,2
0,5,2,25,1,0,113,119334.6795,2
1,6,1,26,1,0,46,99919.81817,2
1,6,2,26,2,0,88,59638.20545,1
1,6,5,25,2,0,129,122433.9777,3
1,6,2,25,2,0,164,91603.42837,2
1,6,2,26,2,0,90,109292.6785,2
0,5,2,26,1,0,101,91044.47536,2
0,5,3,26,3,1,92,61256.64065,1
1,7,4,26,1,0,79,97348.13167,2
1,7,2,25,3,0,82,95840.50846,2
0,5,2,26,2,1,80,103970.2372,2
1,7,6,26,3,0,118,113592.7125,2
0,5,5,25,1,0,89,117146.8697,2
0,5,1,26,3,0,92,106780.98,2
1,6,2,26,1,0,59,110447.3015,2
1,6,2,26,3,0,115,113312.6568,2
0,5,2,26,2,0,112,97361.80087,2
1,6,4,25,1,1,92,106340.1261,2
0,5,2,26,1,0,66,94683.8012,2
0,5,2,26,2,0,117,104554.8845,2
1,7,3,26,1,1,73,84315.35827,2
0,5,2,26,2,0,135,99878.5678,2
1,6,4,26,1,1,119,87780.48338,2
1,6,3,25,1,0,90,78631.50914,1
0,5,2,26,1,0,59,111208.0508,2
1,6,2,26,3,0,72,86260.25013,2
1,6,5,26,3,0,67,139504.4215,3
1,6,5,26,3,0,44,92955.31297,2
1,6,4,25,1,0,113,95033.89547,2
1,6,5,25,3,0,95,103809.4055,2
0,5,3,26,2,0,108,90561.16973,2
1,6,6,26,1,0,77,88711.02715,2
1,6,6,27,1,0,129,80439.95596,2
1,6,2,25,1,0,99,95353.53795,2
1,6,4,25,1,0,99,118310.5429,2
1,6,2,26,1,0,38,119958.7819,2
0,5,2,26,1,0,115,78294.91019,1
1,6,2,25,2,0,99,94702.52146,2
1,8,6,26,1,0,105,101648.2472,2
1,6,4,26,3,0,140,92677.44066,2
1,6,3,26,3,0,87,98180.91696,2
1,7,1,25,2,0,112,91645.15635,2
0,5,2,26,2,0,98,109899.3606,2
1,6,2,26,2,0,94,111653.7635,2
0,5,2,26,1,0,99,77628.35482,1
0,4,3,26,1,0,131,103010.9884,2
1,6,2,25,1,0,135,77756.34829,1
1,6,4,25,2,0,82,116393.8037,2
1,7,3,26,1,0,126,93895.69219,2
0,5,3,25,2,0,83,83884.35009,2
1,7,5,26,2,0,126,104141.6565,2
0,4,1,26,2,0,101,113155.4065,2
0,5,1,26,2,0,103,71184.28531,1
1,6,1,26,1,0,128,99629.08432,2
0,5,2,26,2,0,116,79726.92138,1
0,5,2,26,1,0,103,115511.252,2
0,5,5,26,1,0,73,84059.69221,2
1,6,2,25,1,0,85,85095.0738,2
1,6,2,26,1,0,73,126120.0366,3
1,6,4,25,1,0,157,99180.12163,2
1,7,4,25,1,0,75,95404.41386,2
1,6,2,25,1,0,140,87598.34432,2
1,6,3,25,3,0,118,109278.8166,2
0,5,2,26,1,0,90,82687.08091,2
0,5,3,28,2,0,109,88952.86695,2
1,6,5,25,3,0,83,102726.8384,2
1,6,2,26,1,0,125,92879.9825,2
1,7,4,25,2,0,55,96229.02127,2
1,7,3,25,1,0,89,85548.97292,2
0,5,1,26,3,0,90,101517.7723,2
1,6,2,25,3,0,137,128871.3532,3
1,6,4,25,2,0,146,122341.1344,3
0,5,3,26,1,1,104,114812.6968,2
0,4,3,25,1,0,128,98547.48851,2
0,5,4,26,1,1,119,114931.7333,2
0,5,1,26,3,0,87,88518.71562,2
1,6,3,25,3,1,106,101703.2334,2
1,7,6,26,2,0,99,109196.7425,2
1,6,2,26,1,0,96,70583.65365,1
0,5,2,25,1,0,144,82047.54532,2
1,6,4,26,2,0,74,94531.26286,2
0,5,4,28,1,0,59,99000.12785,2
0,4,5,26,1,0,88,75021.51684,1
1,6,3,26,2,0,96,133637.27,3
1,6,3,25,2,0,26,109640.6286,2
1,6,4,25,3,0,75,107542.9125,2
1,6,5,26,1,1,68,138639.8155,3
0,5,3,25,1,0,82,67127.93867,1
1,7,7,26,1,0,100,112245.963,2
1,6,3,25,1,0,70,99143.29346,2
1,7,5,26,1,0,144,109170.2147,2
0,5,2,26,1,1,54,97306.14103,2
1,6,2,25,2,0,144,102406.2894,2
1,6,1,25,2,0,116,104259.1599,2
0,4,2,26,1,0,112,87871.98414,2
1,7,5,26,1,1,68,77209.58664,1
1,7,6,26,1,0,72,88370.57919,2
0,4,2,27,1,0,99,106618.7249,2
1,7,5,26,1,0,74,83563.45824,2
1,6,5,26,1,0,105,107765.3355,2
1,6,4,27,2,0,54,97822.38599,2
1,6,4,25,2,0,125,101672.5021,2
1,6,3,26,3,0,110,109368.5094,2
0,5,2,26,1,0,116,83106.7102,2
0,5,2,26,3,0,125,104590.8396,2
0,5,2,26,1,0,98,93154.35778,2
1,6,3,25,3,1,100,106756.2425,2
1,8,5,26,2,1,106,89041.24378,2
1,6,4,26,1,0,101,104740.6086,2
1,7,2,25,3,0,96,80517.82571,2
1,6,6,28,3,1,112,106953.6843,2
1,7,5,26,1,0,143,100430.4715,2
0,5,2,25,3,0,67,113975.261,2
0,5,4,26,1,0,130,105023.1642,2
1,6,4,25,2,0,105,93244.66277,2
1,6,3,25,1,0,123,116387.4985,2
1,8,4,25,2,1,125,130147.5456,3
1,6,4,25,1,0,68,115826.4863,2
1,8,3,25,1,1,112,86639.41924,2
0,5,2,26,1,0,46,114004.9408,2
1,7,4,25,1,0,78,77616.32441,1
1,6,3,25,2,0,112,79774.01878,1
1,7,5,25,1,0,75,87181.42363,2
1,6,3,26,3,1,119,93313.27776,2
0,4,2,26,1,0,77,95424.92591,2
0,4,3,26,1,0,64,111629.9057,2
1,6,2,25,3,0,65,101357.5033,2
1,7,4,25,1,0,92,97410.80666,2
0,5,3,25,1,0,127,80267.3858,2
1,6,1,25,1,0,124,112467.4587,2
0,5,3,26,2,0,86,119172.6198,2
1,8,3,25,2,1,131,90121.82499,2
1,6,4,26,3,0,88,100670.5795,2
1,6,5,25,1,0,79,133841.0941,3
1,7,6,25,2,0,112,119245.8087,2
1,6,3,26,1,0,106,61512.1199,1
0,5,4,25,1,0,89,98101.29202,2
1,7,4,25,2,0,125,106472.4965,2
1,6,1,25,2,0,127,85722.98202,2
1,6,3,25,1,0,74,90633.46092,2
1,7,3,25,1,0,89,90585.2434,2
1,6,3,25,2,1,108,126193.7621,3
1,8,6,26,1,0,146,80287.48249,2
1,6,3,26,1,0,114,77876.58557,1
1,6,3,26,1,0,114,111123.8698,2
1,6,2,25,2,0,116,68160.94752,1
1,8,5,26,2,0,109,100696.7082,2
1,6,3,25,1,0,83,75950.46026,1
1,7,4,26,1,0,85,105069.6623,2
1,6,2,25,2,0,52,102419.8195,2
1,6,5,26,2,0,163,94002.927,2
1,6,2,26,1,0,93,97002.06278,2
0,4,3,25,3,0,103,107022.3773,2
0,5,2,26,1,0,97,111347.7363,2
1,6,3,25,2,0,86,105635.7001,2
0,5,3,25,1,0,128,69267.54719,1
1,6,3,26,1,0,103,113823.5954,2
1,6,5,26,1,1,98,94428.97546,2
1,6,3,26,3,0,82,82975.36295,2
0,5,3,26,2,0,109,94039.06419,2
1,6,2,25,3,1,92,101134.4865,2
0,5,2,25,2,0,69,110579.8507,2
0,5,3,25,1,0,108,96009.66761,2
1,7,4,25,1,1,120,89494.45179,2
1,6,3,25,1,0,130,107617.0365,2
1,6,2,25,1,0,114,86970.851,2
1,6,1,25,1,0,97,63360.3525,1
0,5,2,28,1,1,79,95259.56029,2
1,6,2,25,2,0,98,111084.766,2
1,6,3,25,2,1,129,74567.72037,1
1,6,2,25,1,0,119,101793.9822,2
1,6,3,25,1,0,112,85202.99285,2
0,5,1,26,1,0,71,87176.98487,2
0,4,3,26,1,0,92,97600.20477,2
1,6,6,27,1,0,102,109815.2767,2
1,6,2,26,2,0,111,121819.688,3
0,5,2,26,1,0,101,100221.5355,2
0,5,2,27,1,0,104,109241.0732,2
1,8,2,25,1,1,91,106048.0799,2
1,6,3,25,1,0,65,111696.3294,2
1,7,3,26,1,0,115,104541.2591,2
1,6,1,26,1,0,94,73523.90581,1
1,6,4,26,1,0,87,104318.8337,2
1,7,3,25,3,0,77,149705.0278,3
0,5,3,26,3,0,89,88213.5896,2
1,6,5,26,1,0,71,105921.1675,2
1,6,5,26,1,0,91,90032.57876,2
1,6,2,26,2,0,86,83016.96071,2
1,6,3,25,2,0,79,96224.55533,2
0,5,3,26,1,0,82,89981.58892,2
1,6,2,26,3,0,73,83390.63676,2
0,5,1,25,1,0,87,84915.1599,2
1,6,4,25,2,0,136,89315.16235,2
1,7,5,26,1,0,91,126454.5404,3
1,7,2,25,2,0,97,83135.81173,2
0,5,1,25,2,0,88,112321.8601,2
1,6,3,26,2,0,66,118531.2144,2
1,6,2,26,1,0,89,82802.17498,2
1,6,5,26,1,0,96,88125.80399,2
0,5,2,26,1,0,74,108052.8425,2
0,5,2,25,1,0,130,93814.57177,2
0,5,2,27,3,0,80,106082.9288,2
1,6,4,25,2,0,55,109873.8172,2
0,5,3,26,2,0,70,106474.1498,2
1,6,3,26,2,0,111,103350.5642,2
1,6,3,25,1,0,110,92478.91152,2
0,5,3,26,2,0,124,101488.15,2
1,6,2,26,2,0,105,91562.40238,2
1,8,5,26,3,0,102,88113.236,2
0,5,2,26,3,0,98,63443.26349,1
1,7,5,26,2,0,118,101012.4802,2
1,6,4,26,2,0,167,114044.5489,2
1,6,2,25,2,1,82,85170.96034,2
0,5,2,26,2,0,73,121505.225,3
1,6,4,26,2,0,128,83995.60813,2
0,5,2,26,1,0,44,82139.99585,2
0,5,2,27,3,0,114,87008.9181,2
0,5,2,25,1,0,99,100979.0339,2
1,7,5,25,2,0,38,129837.9826,3
0,5,1,26,2,0,89,114967.9853,2
0,5,2,26,2,0,86,105026.9553,2
0,5,3,26,3,0,128,111128.5592,2
0,5,1,26,1,0,92,90787.53482,2
1,6,3,25,3,1,90,98831.59228,2
0,5,3,25,2,0,84,112776.5569,2
1,6,3,26,1,0,95,97539.8447,2
0,5,2,25,2,0,73,122543.9057,3
1,6,2,25,3,0,135,75567.99321,1
1,7,6,26,1,1,126,108178.8034,2
1,6,3,26,2,0,92,108383.1336,2
1,7,4,25,1,0,107,99074.13629,2
1,6,3,26,1,0,110,91128.88842,2
1,6,5,26,2,0,112,100547.9267,2
1,8,1,25,3,0,99,100717.9821,2
1,8,5,26,1,0,73,99674.05726,2
1,6,2,26,1,0,139,99479.70053,2
1,7,5,25,1,0,71,94455.37745,2
1,6,3,26,1,0,94,105039.6393,2
0,5,2,26,1,0,97,98231.48071,2
1,7,5,25,3,1,113,70356.27452,1
1,7,5,26,1,0,124,93550.78872,2
1,7,4,25,2,1,108,101953.4293,2
0,4,2,25,1,0,110,89309.63316,2
0,5,2,25,2,0,89,111171.3739,2
1,6,3,25,3,0,129,127311.5267,3
0,5,3,25,3,0,112,110400.0124,2
0,5,3,25,3,1,128,69349.86094,1
0,5,2,27,2,0,95,108729.8836,2
1,6,3,25,1,0,70,71630.46413,1
1,6,5,26,3,0,114,91836.23468,2
0,5,3,26,1,0,51,118308.5516,2
1,6,4,25,1,0,109,103762.2255,2
1,6,3,25,1,0,87,112336.2807,2
0,5,2,26,2,0,130,109751.2863,2
1,7,5,26,2,0,52,80065.20025,2
1,6,3,26,2,0,49,85514.06992,2
0,5,2,26,1,0,105,80232.917,2
1,7,6,26,1,0,117,110644.9386,2
1,6,3,25,2,0,106,128667.9722,3
0,5,1,26,2,0,67,98673.14289,2
0,5,2,26,1,0,98,119956.6729,2
1,6,3,26,1,0,101,79183.57675,1
1,7,2,25,3,0,65,87661.29705,2
0,5,2,26,1,0,82,75054.00426,1
0,5,4,26,3,0,78,104994.6506,2
1,7,4,25,2,0,116,93574.43209,2
1,6,3,26,2,0,74,89865.75445,2
1,6,3,26,2,0,141,97833.72603,2
1,6,3,25,2,0,118,103272.3367,2
0,5,2,25,2,0,120,73109.45843,1
1,6,3,25,1,0,129,91721.69605,2
1,6,2,25,1,1,95,93773.82171,2
0,5,3,26,1,0,101,124906.6129,3
0,5,2,25,1,0,109,77268.852,1
1,6,2,25,3,0,135,113669.1146,2
0,5,2,26,1,0,84,120618.2542,3
0,5,2,26,1,0,100,98551.49636,2
1,6,4,26,3,0,104,96225.13294,2
1,6,4,26,2,0,117,110818.2345,2
0,5,2,26,2,0,130,90706.25524,2
1,6,2,25,3,0,109,113742.1947,2
1,6,1,26,1,0,112,81249.30555,2
1,6,4,25,2,0,107,105222.5576,2
0,5,3,26,1,0,106,102115.4384,2
0,5,3,25,3,0,94,78036.4212,1
0,5,2,26,1,0,41,111755.2744,2
0,5,4,26,2,1,96,105777.4209,2
1,7,5,26,1,0,92,90851.54364,2
1,8,4,26,2,0,63,79714.94894,1
1,6,3,25,1,0,65,109312.0935,2
0,5,1,25,1,0,118,103226.9088,2
1,6,4,26,1,1,82,115073.6972,2
1,7,3,25,1,0,63,90956.21727,2
1,6,3,26,1,0,92,115649.3349,2
0,4,2,26,2,1,89,86426.59684,2
1,6,3,26,1,0,100,108584.261,2
1,7,4,25,1,0,87,116019.9473,2
0,5,3,26,1,1,94,92984.06748,2
1,6,4,25,1,0,100,100835.0696,2
1,6,5,26,1,0,115,118283.9436,2
1,6,2,26,1,0,96,103501.9063,2
1,6,4,25,1,0,75,99577.64932,2
1,8,4,25,2,0,73,113955.724,2
1,6,5,26,2,0,142,98952.36739,2
1,6,4,26,2,0,75,76606.31813,1
1,6,3,25,1,0,85,105385.2736,2
1,7,6,27,3,0,69,77921.44306,1
0,4,4,28,2,0,112,85128.56875,2
1,6,2,26,1,0,165,86071.6967,2
1,6,2,26,1,1,33,124896.2267,3
0,5,2,26,1,0,120,93320.81406,2
1,6,2,26,3,1,116,128349.0749,3
1,6,2,26,2,0,93,105776.8869,2
0,5,2,25,1,0,102,105810.18,2
0,5,2,26,1,0,56,99828.2767,2
1,6,2,25,3,0,85,93167.76804,2
0,5,2,26,1,0,77,115013.7698,2
